disc_loss,gen_loss
0.08859775215387344,4.8404951095581055
0.5031408667564392,6.389379978179932
0.014947345480322838,6.432998180389404
0.019561974331736565,5.936380386352539
0.020726965740323067,5.260021209716797
0.031108137220144272,7.20906400680542
0.06670653074979782,8.686840057373047
0.006963280960917473,7.377438545227051
0.0027279111091047525,10.127300262451172
0.004369988571852446,8.485185623168945
0.003553294576704502,7.567453861236572
0.006037580315023661,8.022229194641113
0.0035389461554586887,7.7542195320129395
0.0017827580450102687,10.089083671569824
0.0018614442087709904,8.71865177154541
0.0006836916436441243,8.049430847167969
0.0021504159085452557,9.711433410644531
0.0048331464640796185,11.011120796203613
0.0013608415611088276,10.231447219848633
0.0006860700086690485,11.72783374786377
0.022978002205491066,8.684686660766602
0.00293493433855474,9.58360481262207
0.07881420105695724,12.24763011932373
0.007237111683934927,9.48653793334961
0.008504485711455345,7.3957977294921875
0.004568437114357948,10.11612606048584
0.0015027940971776843,9.472967147827148
0.00308945938013494,9.906890869140625
0.00088029500329867,12.32667064666748
0.0012108652153983712,9.260116577148438
0.0008739207405596972,11.161739349365234
0.0011613385286182165,9.506019592285156
0.0006399786216206849,13.118707656860352
0.0007479634368792176,11.861490249633789
0.0006771900807507336,12.556594848632812
0.0007968498975969851,11.221439361572266
0.0006709505687467754,12.3026123046875
0.00023736272123642266,11.973787307739258
0.0002883246634155512,13.206233978271484
0.0005228683585301042,10.482253074645996
0.0033496133983135223,9.336079597473145
0.034158505499362946,11.7555513381958
0.0058132498525083065,11.866728782653809
0.27213314175605774,10.06181812286377
0.023588236421346664,10.484968185424805
0.019829871132969856,9.289998054504395
0.010845759883522987,8.777397155761719
0.00484584691002965,7.934354782104492
0.002734540496021509,8.785316467285156
0.0014010444283485413,9.65965747833252
0.0012147299712523818,8.46323013305664
0.001240745885297656,11.054020881652832
0.00274923094548285,12.230293273925781
0.0016481545753777027,10.748475074768066
0.0009385900339111686,10.270915985107422
0.0006849851924926043,9.810003280639648
0.0006543605122715235,9.675131797790527
0.0010159318335354328,10.38587760925293
0.0001511815789854154,10.134796142578125
0.0002538410772103816,8.888970375061035
0.0005240233149379492,9.49181842803955
0.0003407761105336249,10.592134475708008
0.0002723788202274591,10.932384490966797
0.00043434349936433136,10.214384078979492
0.00026048970175907016,11.507476806640625
0.0016770068323239684,14.09489917755127
0.00012201139907119796,13.040098190307617
0.00022740820713806897,12.6019868850708
0.00013538252096623182,11.894991874694824
-1.376221189275384e-05,14.153379440307617
0.0002116592659149319,14.113690376281738
0.0002495792869012803,11.963178634643555
0.00010840022878255695,11.266273498535156
0.00019146176055073738,12.548521041870117
0.0003051442909054458,11.419168472290039
7.848339737392962e-05,14.072851181030273
0.0003809648333117366,13.823989868164062
0.00013229870819486678,12.26684284210205
2.1023763110861182e-05,12.13154125213623
6.340631080092862e-05,12.867563247680664
-6.218327325768769e-05,12.475624084472656
0.0030786360148340464,11.454700469970703
0.0010745740728452802,10.363099098205566
0.001741674030199647,9.23587703704834
0.0027346815913915634,9.587088584899902
0.00103345129173249,12.575309753417969
0.0006712031317874789,14.58144474029541
0.009750972501933575,6.823087215423584
0.0004602733824867755,12.262372016906738
0.0010140488157048821,10.840875625610352
0.0013557578204199672,10.082740783691406
0.0007991261081770062,9.373867988586426
0.005523980129510164,18.651914596557617
0.00048139935825020075,13.302905082702637
0.0010722042061388493,10.631559371948242
0.11131058633327484,20.35407257080078
0.0022839088924229145,8.535846710205078
0.0013845926150679588,12.690288543701172
0.02209295518696308,12.64193344116211
0.0007754389080218971,8.434070587158203
1.1231604730710387e-06,11.35520076751709
0.00020571748609654605,13.590421676635742
0.00033191422699019313,11.95855712890625
0.0007583755068480968,12.294631004333496
0.0005035038338974118,10.56584358215332
0.00028996641049161553,12.602693557739258
-0.000108324020402506,12.99966812133789
0.00042764528188854456,11.035335540771484
0.00010703496809583157,12.025542259216309
0.0005541208083741367,11.15187931060791
0.0002779299102257937,11.71125602722168
0.0001747029018588364,13.624835968017578
0.00029082439141348004,12.755834579467773
0.00024360136012546718,14.225520133972168
0.0001384906645398587,12.770544052124023
-4.4923508539795876e-05,12.753260612487793
